# Undirected graph (each pair of nodes is saved twice):as19990308.txt
# Autonomous systems (from the BGP logs) - 03 08 1999 
# Nodes:4751	Edges: 9346
# FromNodeId	ToNodeId
701	6234
701	6078
701	4390
701	4854
701	6224
701	4596
701	8009
701	10625
701	4539
701	10651
701	4313
701	6521
701	6594
701	6602
701	7424
701	3914
701	4223
701	3733
701	7194
701	10665
701	7426
701	2752
701	284
701	5662
701	10240
701	6352
701	10762
701	5041
701	8146
701	4543
701	5774
701	6365
701	11610
701	6533
701	11768
701	7851
701	6650
701	10471
701	4045
701	6921
701	10748
701	10809
701	6405
701	7790
701	6468
701	6285
701	7023
701	8085
701	4496
701	11605
701	4922
701	6541
701	10461
701	7343
701	11074
701	5093
701	7767
701	10317
701	6981
701	11635
701	11462
701	11633
701	10397
701	4521
701	6299
701	3728
701	3735
701	3937
701	10613
701	8023
701	10819
701	11104
701	10859
701	4958
701	11154
701	2571
701	10305
701	3104
701	6575
701	4374
701	7833
701	5642
701	7041
701	10780
701	7778
701	3451
701	3742
701	6933
701	10894
701	11159
701	11369
701	10342
701	11500
701	4959
701	10647
701	4452
701	7891
701	10453
701	7147
701	4376
701	6220
701	3950
701	10669
701	10829
701	5750
701	7227
701	4536
701	1874
701	6345
701	4923
701	8005
701	7089
701	10339
701	10383
701	7351
701	10753
701	6104
701	10248
701	8021
701	4314
701	3132
701	6064
701	7303
701	10866
701	5648
701	7087
701	3454
701	7157
701	6147
701	5772
701	7498
701	6163
701	9381
701	4352
701	4614
701	4786
701	4787
701	7629
701	7469
701	11080
701	9269
701	4657
701	4573
701	10503
701	4208
701	11255
701	10911
701	10873
701	6588
701	11364
701	10939
701	11548
701	6295
701	3801
701	10956
701	10634
701	11632
701	6634
701	11418
701	6359
701	11891
701	10271
701	4306
701	11550
701	6524
701	7849
701	6459
701	11603
701	8125
701	6451
701	6364
701	11561
701	3703
701	8039
701	4581
701	11389
701	10539
701	10791
701	6297
701	11746
701	4455
701	6938
701	8098
701	6623
701	7923
701	10419
701	6326
701	11174
701	7334
701	7224
701	6620
701	11287
701	4271
701	5009
701	6316
701	4257
701	7772
701	6614
701	6932
701	4444
701	11234
701	11217
701	5081
701	11877
701	10735
701	6129
701	6563
701	6357
701	11137
701	10650
701	7019
701	5015
701	6506
701	6103
701	5048
701	11454
701	11132
701	5024
701	6641
701	10571
701	4465
701	10789
701	4977
701	4519
701	11606
701	4952
701	6566
701	11715
701	10249
701	6504
701	6480
701	10334
701	3994
701	8133
701	10382
701	8061
701	4940
701	7346
701	7336
701	7341
701	8081
701	4150
701	11590
701	7832
701	8012
701	11979
701	5113
701	3655
701	10265
701	10541
701	11614
701	10934
701	11513
701	11362
701	4261
701	10367
701	6355
701	11128
701	11191
701	11897
701	7106
701	6368
701	7354
701	10361
701	11554
701	11163
701	11748
701	10447
701	8118
701	5756
701	4960
701	11009
701	11972
701	10779
701	6644
701	10431
701	8022
701	10404
701	8164
701	7163
701	7900
701	10916
701	7239
701	11439
701	6164
701	7753
701	7022
701	5088
701	11472
701	10979
701	10484
701	10932
701	10970
701	11013
701	11300
701	10727
701	11683
701	11657
701	7269
701	11928
701	10536
701	5670
701	10835
701	11195
701	10467
701	11496
701	5706
701	7959
701	10477
701	11320
701	6991
701	10251
701	10266
701	6305
701	5339
701	11035
701	6469
701	11354
701	4039
701	11456
701	10944
701	6570
701	4279
701	10756
701	11612
701	7909
701	11598
701	11504
701	11760
701	11658
701	8088
701	7915
701	7092
701	10800
701	6462
701	6393
701	6430
701	7466
701	11210
701	10534
701	7053
701	8058
701	7207
701	10338
701	6601
701	10980
701	10517
701	11421
701	6258
701	7384
701	6542
701	7144
701	7220
701	7105
701	7845
701	10552
701	577
701	11755
701	5779
701	6178
701	6203
701	7731
701	10603
701	6975
701	10769
701	10300
701	10799
701	11473
701	11057
701	2825
701	7770
701	6233
701	10811
701	11089
701	10316
701	6941
701	6515
701	6456
701	11841
701	7107
701	11214
701	11594
701	6615
701	7433
701	7902
701	6455
701	10537
701	11162
701	10473
701	7844
701	11724
701	5789
701	8077
701	10347
701	6300
701	11240
701	8038
701	11759
701	6376
701	11881
701	10633
701	10931
701	11305
701	6973
701	10971
701	7739
701	10826
701	10827
701	10825
701	7161
701	10830
701	11689
701	7895
701	6944
701	7442
701	6266
701	11661
701	10629
701	11749
701	11435
701	5749
701	7035
701	7881
701	10585
701	5651
701	11587
701	7924
701	11124
701	4187
701	8119
701	10801
701	11542
701	7257
701	11241
701	11734
701	10694
701	6309
701	10705
701	10989
701	11626
701	11192
701	10416
701	10559
701	4574
701	11413
701	10717
701	6475
701	6340
701	10926
701	11601
701	11298
701	11246
701	8087
701	5762
701	10673
701	8154
701	11525
701	7979
701	6474
701	6562
701	4307
701	11220
701	11616
701	11487
701	7395
701	8120
701	8182
701	7014
701	7784
701	11006
701	6477
701	7799
701	11204
701	11118
701	11250
701	6653
701	7215
701	3505
701	10668
701	11023
701	7367
701	11797
701	11765
701	6179
701	11272
701	7410
701	7337
701	11238
701	11789
701	11613
701	11239
701	7785
701	7434
701	10577
701	11927
701	3360
701	11652
701	10925
701	8129
701	8080
701	10672
701	10917
701	11165
701	10337
701	10288
701	6331
701	10584
701	10422
701	7754
701	11667
701	10724
701	7296
701	11527
701	7146
701	10763
701	10741
701	10843
701	10512
701	8138
701	7913
701	11540
701	11299
701	11795
701	11836
701	11346
701	11025
701	11144
701	11211
701	3585
701	11143
701	11244
701	11329
701	11636
701	11641
701	11437
701	11578
701	11584
701	11541
701	11903
701	11449
701	7118
701	11591
701	11624
701	11691
701	11429
701	11376
701	11155
701	11189
701	7261
701	11952
701	3356
701	11643
701	11611
701	7168
701	10297
701	7859
701	10731
701	11160
701	11723
701	11831
701	8082
701	11368
701	10790
701	11443
701	10839
701	7921
701	6479
701	11264
701	11412
701	11225
701	11226
701	11538
701	8172
701	10674
701	5697
701	10469
701	4792
701	8777
701	8895
701	8975
701	9154
701	4966
701	6108
701	11737
701	11409
701	10913
701	11853
701	10912
701	10459
701	11041
701	11466
701	6321
701	11676
701	6943
701	11515
701	11781
701	11627
701	11739
701	11889
702	701
702	1849
702	5418
702	286
702	1270
702	4000
702	8404
702	1755
702	3333
702	3300
702	3259
702	5430
702	6735
702	6813
702	6696
702	2917
702	2603
702	703
702	6730
702	1653
702	1103
702	1257
702	1890
702	1759
702	5556
702	3917
702	2871
702	3336
702	1267
702	5377
702	8588
702	5590
702	2118
702	2822
702	6754
702	3242
702	8394
702	3328
702	8914
702	5603
702	3246
702	9027
702	8385
702	5490
702	8298
702	702
702	3286
702	1299
702	5599
702	8243
702	8758
702	6067
702	3228
702	8277
702	8231
702	5496
702	8883
702	1200
702	3324
702	8528
702	8703
702	8199
702	3342
702	5493
702	8671
702	5481
702	3302
702	3243
702	5390
702	6761
702	5559
702	8984
702	3265
702	5409
702	8399
702	5463
702	5434
702	5512
702	5499
702	8640
702	8441
702	8299
702	8607
702	6902
702	8224
702	6727
702	6468
702	6848
702	8612
702	8497
702	8733
702	8413
702	8307
702	8301
702	8650
702	8729
702	6595
702	8068
702	8747
702	8289
702	8893
702	8741
702	9004
702	8434
702	8952
702	9055
702	6785
702	9035
702	9062
703	701
703	3758
703	702
703	4058
703	9337
703	7586
703	9304
703	7578
703	4142
703	4627
703	4623
703	4515
703	4614
703	7589
703	7468
703	9466
705	701
714	6347
714	1
715	1239
715	6461
715	3915
715	4432
715	8046
719	3336
719	790
721	1455
721	568
721	400
721	255
721	424
721	497
721	1451
721	272
721	1460
721	390
721	1464
721	999
721	1462
721	1527
721	1452
721	1470
721	745
721	1499
721	637
721	422
721	1476
721	1471
721	1727
721	1477
721	5961
721	1483
721	5180
721	4123
721	1533
721	1489
721	1503
721	1484
721	1505
721	1494
721	1459
721	1488
721	1463
721	1480
721	222
721	172
721	1474
721	467
721	5264
721	6000
721	1521
721	1472
721	1504
721	1482
721	398
721	5555
721	1317
721	1874
721	5939
721	1466
721	412
721	2749
721	511
721	1458
721	5109
721	765
721	3146
721	3726
721	785
721	395
721	1468
721	1498
721	5181
721	5962
721	380
721	1914
721	1485
721	767
721	1545
721	4444
721	1531
721	5191
721	25
721	1904
721	2046
721	5972
721	1591
721	625
721	5184
721	4120
721	722
721	4464
721	523
721	3475
721	638
721	5954
722	721
724	568
745	1461
745	3561
745	745
745	174
745	686
745	721
745	5295
760	1853
760	2494
762	1326
762	1321
763	1
764	5515
765	721
766	6841
766	6813
767	721
772	1733
779	1717
781	1717
785	721
786	8933
786	5459
786	6453
786	1849
786	7
786	6683
786	1213
786	4538
789	513
789	2060
789	1717
790	286
790	719
797	5646
800	577
800	10972
800	6579
802	549
803	1239
803	6509
803	577
808	549
813	816
814	815
814	701
814	6327
814	1691
814	11079
814	3602
814	6539
814	3812
814	9269
815	6327
815	814
815	816
815	11079
816	815
816	3493
816	6327
816	701
816	7992
816	11085
816	6407
816	3602
816	813
816	5765
816	10329
816	6183
816	5688
816	7456
816	7788
816	6401
816	6241
816	11647
816	11119
816	10400
816	7398
816	10808
816	4939
816	7271
816	11103
816	7794
816	10687
816	7366
816	10520
816	10856
816	7443
816	11084
818	6509
820	2652
831	577
834	2493
838	852
839	852
839	6058
851	3493
851	7445
852	6327
852	852
852	1691
852	10482
852	1239
852	577
852	3359
852	6509
852	11257
852	6638
852	6171
852	839
852	838
854	11260
854	577
854	8111
855	611
855	577
856	611
856	6509
999	721
1103	6453
1103	3333
1103	1136
1103	8933
1103	702
1103	1126
1103	1888
1103	1104
1103	8918
1103	8582
1103	1200
1103	1140
1103	5506
1103	6905
1103	5583
1104	1103
1104	3333
1113	1853
1114	1853
1117	1853
1119	1853
1120	1853
1124	1126
1126	1103
1126	1124
1129	2107
1129	1673
1136	8209
1136	3300
1136	8831
1136	1103
1136	5543
1136	109
1136	5399
1136	5610
1136	5615
1136	8483
1136	3265
1136	1137
1136	8215
1136	8582
1136	8232
1136	8616
1136	5419
1137	3255
1137	1136
1137	6723
1140	1103
1200	1103
1200	5496
1200	3300
1200	702
1200	3333
1201	7066
1201	145
1201	7192
1205	1853
1206	5050
1213	786
1213	3561
1220	6113
1221	3561
1221	5727
1221	4763
1221	1221
1221	9313
1221	2764
1221	4742
1221	7475
1221	4740
1221	4739
1221	6453
1221	109
1221	7486
1221	9278
1221	7567
1221	4736
1221	4860
1221	4857
1221	7718
1221	7543
1221	4804
1221	9481
1221	7644
1221	4752
1221	7605
1221	4744
1221	9339
1221	7492
1221	9465
1221	7607
1221	7496
1221	4634
1221	7175
1221	7643
1221	9267
1221	7556
1221	9324
1221	9302
1221	7566
1221	4786
1221	7474
1221	2687
1221	7580
1221	4797
1221	7603
1221	7545
1221	9460
1221	7611
1221	9288
1221	9332
1221	9261
1221	9298
1221	9300
1221	7721
1221	7632
1221	7722
1221	7716
1221	7719
1221	6992
1221	7704
1221	4802
1221	7586
1221	7469
1221	9328
1221	9443
1224	1225
1224	145
1224	38
1225	701
1225	267
1225	1239
1225	1325
1225	234
1225	3561
1225	2914
1225	237
1225	293
1225	38
1225	1225
1225	683
1225	11106
1225	1224
1225	4595
1225	10792
1225	65005
1225	10685
1225	4912
1225	10979
1225	3677
1225	11115
1225	11663
1225	10330
1225	10932
1225	11036
1225	7106
1225	6164
1225	12016
1225	11062
1225	11386
1225	10858
1225	7996
1225	6954
1225	8138
1225	8142
1225	10352
1225	10618
1225	11325
1226	3561
1226	1226
1226	5650
1227	195
1236	1
1236	701
1237	1781
1237	7623
1237	3561
1239	701
1239	1
1239	1225
1239	568
1239	1800
1239	1673
1239	2685
1239	7018
1239	5006
1239	2497
1239	4200
1239	4969
1239	2548
1239	11021
1239	286
1239	3561
1239	5696
1239	4129
1239	11359
1239	6347
1239	1740
1239	8074
1239	93
1239	6140
1239	293
1239	11107
1239	5650
1239	3915
1239	11946
1239	3491
1239	6172
1239	10643
1239	2914
1239	7843
1239	3602
1239	8052
1239	1785
1239	852
1239	11492
1239	7017
1239	5646
1239	11690
1239	6453
1239	3847
1239	10771
1239	4231
1239	4565
1239	7333
1239	10609
1239	3593
1239	174
1239	8041
1239	4005
1239	4001
1239	5511
1239	6461
1239	10910
1239	7138
1239	4000
1239	11213
1239	3320
1239	4004
1239	3549
1239	5050
1239	2711
1239	3967
1239	3739
1239	7170
1239	2828
1239	668
1239	3463
1239	7066
1239	6922
1239	4637
1239	3942
1239	297
1239	81
1239	3912
1239	3951
1239	3450
1239	3447
1239	7189
1239	1706
1239	2572
1239	1760
1239	803
1239	2150
1239	5676
1239	7515
1239	2902
1239	3850
1239	577
1239	11317
1239	3404
1239	4648
1239	2966
1239	2907
1239	6683
1239	3563
1239	8043
1239	7132
1239	10770
1239	1790
1239	613
1239	6597
1239	1767
1239	8070
1239	2516
1239	3508
1239	715
1239	3292
1239	6993
1239	5769
1239	1341
1239	3851
1239	11424
1239	4373
1239	2899
